,index_survival,msno,n_prev_churns,log_days_between_subs,log_days_since_reg_init,payment_method_id,log_payment_plan_days,log_plan_list_price,log_actual_amount_paid,is_auto_renew,is_cancel,city,gender,registered_via,age_at_start,strange_age,nan_days_since_reg_init,no_prev_churns,duration,event,censor_duration
114,2700363,wLoUDzoLxxvGPBKZOf6A3eRAcZ15hCmdeWpcAeLOH6E=,0,0.0,3.1354942159291497,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,1.0,0.0,3.0,17,0,0,1,262,1,512
115,626186,BzXHETqjCpPz1AqQ/vjMUevsLkR+xTu6h4AH32mc8vk=,0,0.0,5.043425116919247,35,2.0794415416798357,0.0,0.0,0,0,8.0,0.0,3.0,24,0,0,1,13,1,607
116,1523038,W35jGm5uAISxBrSeUo7h5iilgUfSP84QlHKJUxfn2uM=,0,0.0,5.814130531825067,41,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,22.0,1.0,7.0,21,0,0,1,743,0,743
117,2505510,s0CdCMi/OHDlJ2SpVRnNUHCm/gE3bzWle2SXmiOleoc=,1,0.0,8.236155661683124,34,0.0,0.0,5.0106352940962555,1,0,5.0,1.0,9.0,48,0,0,0,579,0,579
118,2064038,i7sF4HkzafbND65DJtll6wydMdh4QEO9ZeWcbilTMUk=,1,0.0,7.443663683115591,39,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,1,15.0,1.0,9.0,28,0,0,0,225,0,225
119,692199,DSZANg5+D+SJfxUf/P4shhLxC2pEbxtZtZx1Fwwvafc=,2,0.0,5.525452939131784,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,5.0,0.0,3.0,22,0,0,0,173,1,553
120,2139574,jq+d9N6mGxhCShBy8tijKTlxpKVvlyKQz6PjZE3sZsI=,0,0.0,6.561030665896572,31,0.0,0.0,5.0106352940962555,1,0,5.0,1.0,3.0,31,0,0,1,30,1,670
121,2567844,tOZe2jK4jYVs5HObTdRYmNpbcgk9Lgumwbf93JL5JYo=,1,0.0,5.717027701406223,41,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,13.0,0.0,7.0,46,0,0,0,426,0,426
122,1865684,djjMGou3NY2eSzzlfx/Yj0aNeYG4lQivBNdMijjogwY=,0,0.0,6.455198563340121,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,6.0,1.0,3.0,28,0,0,1,112,0,112
123,1367213,SaJk/ugBusOiMNBt/BjwBE+0rfwcUN4l/Vo0oueM9IE=,1,0.0,8.17188200612782,34,0.0,0.0,5.0106352940962555,1,0,5.0,0.0,9.0,34,0,0,0,579,0,579
124,1109175,Mp3fNGjTcNTpVpju9RkUBkyBGoVZwHsM39azJmblIe4=,2,0.0,6.894670039433483,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,4.0,1.0,3.0,21,0,0,0,72,1,395
125,2766208,xr5xg8BoKXYv/2luj5p4/ePgyUdP1TU73j9RWc3Wbx4=,1,0.0,5.771441123130017,39,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,15.0,1.0,9.0,22,0,0,0,182,0,182
126,1107283,MmMHlw4SdoS9OmEM2u2rRkP6A+OxwIMiZh+1QMeqFRI=,0,0.0,8.089175678837561,31,0.0,0.0,5.0106352940962555,1,0,15.0,1.0,9.0,36,0,0,1,30,1,670
127,1097226,MXyZolp7UiJpKgfFY3lvMaWLxSPWAs25EKQDgv4737M=,0,0.0,7.288244401020124,41,3.4339872044851463,4.867534450455582,4.867534450455582,1,0,6.0,1.0,7.0,46,0,0,1,729,0,729
128,1147884,Nh1UIBEcxY6qdU32qA6G/gj4k0GshYACfTexzmJmr0Q=,0,0.0,8.254008590564844,35,2.0794415416798357,0.0,0.0,0,0,16.0,1.0,9.0,27,0,0,1,12,1,606
129,1312677,RMApHp2l6GUO2KEqYsqpT4MVSFYwVtq0y1amRb2vwno=,1,0.0,7.2520539518528135,39,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,22.0,1.0,3.0,30,0,0,0,182,0,182
130,1617761,YATGA24r1gtVnsM/0LqQ+9lUjhYU6TUqoNPmqPVzfrc=,0,0.0,7.277247726631483,20,4.61512051684126,6.175867270105761,6.175867270105761,0,0,13.0,1.0,3.0,19,0,0,1,100,1,175
131,1727428,acn3tLi/O2HaAwgX99eA3kHhrnFcOj26yAagsNvL8Ns=,0,0.0,2.0794415416798357,36,3.4339872044851463,5.198497031265826,5.198497031265826,0,0,5.0,0.0,4.0,32,0,0,1,30,1,130
132,1200278,OsFRY/SvTtU0PqO9g6Fsj+weHjEIBeUg3ius6S2VAPw=,0,0.0,0.6931471805599453,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,18.0,0.0,9.0,20,0,0,1,222,1,283
133,1894359,eMbwXRI7yJJx60PzIfIvoctzuvhVBVhkg9tMf1cz80w=,0,0.0,3.258096538021482,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,22.0,1.0,4.0,20,0,0,1,30,1,45
134,1656108,Z13Xl8IiGceCVCi9NReGyxqIMBYkQ+ao9BuSkzDkCIY=,1,0.0,7.587817219993428,39,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,6.0,1.0,9.0,29,0,0,0,182,0,182
135,17294,+MadrcbuGX/ATbqOlEElBfGDPOC8qVqwyEmFPTB38oQ=,0,0.0,0.6931471805599453,41,3.4339872044851463,4.605170185988092,4.605170185988092,1,0,4.0,1.0,7.0,17,0,0,1,125,0,125
136,2161165,kIjYOJTjZyfByc82VqiJ8Go4FUjBnuWzy+eNcnXQgSU=,0,0.0,5.0238805208462765,35,2.0794415416798357,0.0,0.0,0,0,15.0,0.0,3.0,20,0,0,1,11,1,605
137,1983840,gMCubbhXm6QnaT6UENfre3EOkj2UFnLgDSamkHUvDa8=,1,0.0,7.073269717459709,33,0.0,0.0,5.0106352940962555,1,0,22.0,0.0,3.0,28,0,0,0,579,0,579
138,235913,3EiLXU/9l/p1lm37nkb5W5A0JDRvwX/wENMfSVEpYuk=,0,0.0,6.97166860472579,41,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,4.0,1.0,7.0,27,0,0,1,742,0,742
139,2273703,mq/OTdFycaxqkNOPWzSKlBNMU4e6Y8QcIIKmTQwQELk=,0,0.0,8.23031079913502,40,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,13.0,1.0,9.0,30,0,0,1,737,0,737
140,2714672,wgVAYpwB/1hqQsVo3BoseXRiKZzLlVpGUOesMEqYNEs=,0,0.0,4.867534450455582,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,14.0,0.0,9.0,22,0,0,1,746,0,746
141,461533,8HFXogWJSp+jQ087zsCWfKIKEJ11siRqpjDkmtP+MvU=,0,0.0,4.110873864173311,36,3.4339872044851463,5.017279836814924,5.017279836814924,0,0,4.0,0.0,3.0,22,0,0,1,519,0,519
142,2232080,luXKKk3jD2U1kWCNmfxUOsDGdz5rAINvyhLytwY28jI=,0,0.0,8.14351740579748,34,0.0,0.0,5.0106352940962555,1,0,4.0,1.0,9.0,26,0,0,1,30,1,670
143,1823661,cnWZCZX0OLJLpmRdQyabjM7y1ZtpuWTEW7n/HtsPmmk=,0,0.0,4.248495242049359,35,2.0794415416798357,0.0,0.0,0,0,1.0,1.0,3.0,0,1,0,1,11,1,605
144,1112977,MuZZP/6wLr9pbuDVLCXHvxPZmeJNorFryXf3QmgHJzM=,0,0.0,7.3796321526095525,40,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,6.0,0.0,9.0,23,0,0,1,737,0,737
145,2840314,zVbgRYU2zP0JMV2zfUDw3kC6EC7aRr3V1R4LYlppdcE=,1,0.0,8.078688229229872,39,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,4.0,1.0,9.0,26,0,0,0,106,1,182
146,2640723,v0WZkW2EZeXQxZ+77pM1GG7d2ZxSNT130fOiNfGg+8w=,0,0.0,6.0591231955817975,40,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,13.0,0.0,9.0,29,0,0,1,151,1,759
147,267661,3y5hOwsb+/KZqorfNYuUptkvvHb6Nro/j6WWmnXq5tk=,0,0.0,6.257667587882639,37,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,13.0,0.0,9.0,19,0,0,1,739,0,739
148,1276705,QYyXcOoKg32UCyZwBxlGUoNXrC73COepFPcRjGDLafs=,0,0.0,0.6931471805599453,37,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,22.0,0.0,4.0,17,0,0,1,374,0,374
149,803574,FyySXiK8qv+g+V07B0Zwd+3tmFke4mvbuEBJ1TVp2aA=,3,0.0,6.752270376141743,38,2.0794415416798357,0.0,0.0,0,0,6.0,1.0,3.0,16,0,0,0,47,1,360
150,2521853,sNgrCfUgeW5Ly5NEx/Ble7VnGhnRLF5WbrcUKwq3HQs=,0,0.0,3.0445224377234235,36,3.4339872044851463,5.198497031265826,5.198497031265826,0,0,21.0,0.0,4.0,26,0,0,1,267,0,267
151,558034,ARFauoEP+wM1BZq4X0Gc0ux4sXgvNFCF0nmiDOf5x2g=,0,0.0,7.9480319906372845,39,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,15.0,1.0,9.0,29,0,0,1,395,1,729
152,1674022,ZQFYe3YgRTMqLG9ESc+u26j82VpHpOKge8sjJl/5c80=,0,0.0,6.823286122355688,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,5.0,1.0,3.0,22,0,0,1,204,1,733
153,975024,JolwByKUpS+qqTv3HTIJHgmJGKnjHMQ5ZqeE6jKpUe4=,0,0.0,7.079184394609668,35,2.0794415416798357,0.0,0.0,0,0,5.0,1.0,3.0,30,0,0,1,5,1,145
154,310212,4ubgtNSYQPGfD93x+EXeQRq2Vj5jMe8io2wKM+q9Aps=,1,4.007333185232471,4.3694478524670215,38,2.3978952727983707,0.0,0.0,0,0,1.0,0.0,4.0,29,0,0,0,10,1,323
155,1157248,NueorjjUOFUkMt1EpgTt0LJmgI6Dd5sLwrfdwtYeelY=,1,0.0,8.195057690895077,31,0.0,0.0,5.0106352940962555,1,0,22.0,1.0,9.0,25,0,0,0,579,0,579
156,1947925,fYmLPGimJ+dAIFzbykNhLqWsYRvkARsDWwvCobWK9Ak=,1,0.0,7.307202314764737,41,3.4339872044851463,4.867534450455582,4.867534450455582,1,0,13.0,1.0,7.0,29,0,0,0,511,0,511
157,2128500,jaDefGP0Ec5o3nbgBHq7mAm/1TwLoRfVeT/W1EbICEI=,0,0.0,6.045005314036013,32,0.0,0.0,7.489412083508719,0,0,7.0,1.0,9.0,35,0,0,1,416,1,629
158,2340627,oJffT6R40rktUtIEjg7O6AAabgPsGtow9iS35jRVz5E=,1,6.2324480165505225,8.166500319155054,35,2.0794415416798357,0.0,0.0,0,0,8.0,0.0,9.0,24,0,0,0,7,1,86
159,2603983,uCB+EwHdVRIrMLywEj1geXo8ghUsUBR4HsIXzeJOzsQ=,0,0.0,5.476463551931511,35,2.0794415416798357,0.0,0.0,0,0,5.0,0.0,3.0,16,0,0,1,11,1,605
160,967952,JecarNuLB/Wr3EUuicQozJYGHC1d6Wvv6bYd1v/a6pY=,0,0.0,7.143617602704121,36,3.4339872044851463,5.017279836814924,5.017279836814924,0,0,15.0,1.0,9.0,38,0,0,1,235,1,555
161,2109240,j99AA3hl0FJvN189tLb5fnNQFSDlUTdDNX2FZGVdGoE=,1,0.0,6.380122536899765,36,3.4339872044851463,5.198497031265826,5.198497031265826,1,0,1.0,1.0,3.0,28,0,0,0,256,0,256
162,2114651,jGmpPmAbwBCCGC5roHr3A6Gl5Bm54sT6cqrjsFc71XE=,0,0.0,0.6931471805599453,30,3.4339872044851463,5.0106352940962555,0.0,1,0,22.0,1.0,13.0,15,0,0,1,82,0,82
163,1581907,XNVH6BuCHG+377yWh3oPzCAZCmSn2BeRIqVNh341ouE=,0,0.0,0.6931471805599453,38,6.018593214496233,7.489412083508719,7.489412083508719,0,0,4.0,0.0,9.0,0,1,0,1,413,1,445
164,2581697,tiKBG4BUVpdm8GzElfMk9720ZyPhzxoT8NrgamP6kI0=,0,0.0,7.911324018963352,36,3.4339872044851463,5.198497031265826,5.198497031265826,0,0,6.0,0.0,9.0,42,0,0,1,97,1,177
165,670598,CzRqgNKtwopfdDPIoThzxdpa0g5949zAkCveHtlW3dM=,1,0.0,5.730099782973574,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,4.0,0.0,3.0,23,0,0,0,110,1,321
166,2064866,i95lec6wAOPzZLjoo3vo5SZJgS2mBqLL0sZN8CmmOlE=,0,0.0,6.958448393297656,37,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,13.0,1.0,9.0,33,0,0,1,120,1,729
167,2076042,iPGOIBV/sc87QtRpWKYU2EiWlTcOXCaOmK0qGTpZaUM=,0,0.0,3.7376696182833684,37,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,14.0,0.0,3.0,28,0,0,1,740,0,740
168,1748327,b5K/d1FB2UX7WMvdl+DoY7vLQ67/46fD1GowEsmnios=,0,0.0,7.427738840532895,38,2.7080502011022096,0.0,0.0,0,0,15.0,1.0,7.0,34,0,0,1,14,1,510
169,171324,1oJo9KrjrF4myOgrtdpzjyFuyOrMdeGtVOptZN/Hjds=,1,0.0,8.321907968230423,33,0.0,0.0,5.0106352940962555,1,0,10.0,1.0,9.0,0,1,0,0,123,1,579
170,1772180,bdZWXu2TeS3Y9syt8NQgLA48iByR9lyzJcylBItfPZQ=,0,0.0,0.6931471805599453,33,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,4.0,0.0,9.0,33,0,0,1,35,1,675
171,2288091,n8jUDRkKPPiPxDOvLrvm+WvG06oYOZLIi1ke2dkf6SE=,0,0.0,3.1780538303479458,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,13.0,1.0,9.0,17,0,0,1,170,1,689
172,2403217,pjXT+SbBQjFmOSqVZfW4ZddMah+4pDsTepsCRMrnZ30=,1,0.0,7.013915474810528,41,3.4339872044851463,4.867534450455582,4.867534450455582,1,0,12.0,1.0,7.0,22,0,0,0,426,0,426
173,1680575,ZZSdIWM0YvzfSvvQwdBAXSuVPjtmFf/SQeJHtP/JXpk=,0,0.0,7.115582126184454,41,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,4.0,1.0,7.0,21,0,0,1,743,0,743
174,2058346,i/lgkYSyljFDiyGPvCuyhqjihzchO8bqJIuy5AdB5R0=,1,0.0,7.226936018493289,28,4.51085950651685,6.1114673395026795,6.1114673395026795,0,0,8.0,1.0,9.0,45,0,0,0,210,0,210
175,56213,/E7rY2RIgmXGOHLfakPN917k9JFqEsV0oF1WbVXp0Fs=,1,6.100318952020063,6.570882962339583,35,2.0794415416798357,0.0,0.0,0,0,1.0,0.0,3.0,32,0,0,0,5,1,149
176,2097235,itis3Sw5sycDLDgwCZ3tiRtQkvwd+WKeRgh5j3xVV7k=,1,0.0,7.394493107219037,33,0.0,0.0,5.0106352940962555,1,0,6.0,0.0,9.0,25,0,0,0,579,0,579
177,130121,0tC9jBIp4W03o/1lLm8hn50VIAFJhA+RBwrd8w3Qfzk=,0,0.0,5.332718793265369,35,2.0794415416798357,0.0,0.0,0,0,12.0,0.0,4.0,21,0,0,1,5,1,149
178,571470,AkeVu6aQLztn7t48VdXhXKadXrZkgzHbkiX7AmBpFGw=,0,0.0,7.383989457978508,39,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,5.0,0.0,9.0,42,0,0,1,421,1,729
179,1790795,c2QWu5w5gSIPol+kfFDmatT5+4RGGcj9ddoZj7Macyo=,0,0.0,4.127134385045092,38,2.3978952727983707,0.0,0.0,0,0,9.0,1.0,4.0,27,0,0,1,10,1,400
180,2687923,w4/fRuBV7rp9CD//AURNTNR2sJQZT8qsXfuLOSMl6MI=,0,0.0,7.462214939768188,41,3.4339872044851463,5.0106352940962555,0.0,1,0,22.0,0.0,7.0,59,0,0,1,28,1,450
181,2008860,gv9WLTdZVzLWS7cco4RbGFcYD/8nuZ0LpLVHcIhLzc4=,0,0.0,6.472346294500902,35,2.0794415416798357,0.0,0.0,0,0,7.0,0.0,3.0,0,1,0,1,5,1,599
182,2467350,r96kFiRotxQI7DgvhcY7Xms3xk/H/aX764BLUe50SMw=,0,0.0,6.556778356158043,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,10.0,0.0,3.0,0,1,0,1,30,1,757
183,1790114,c1NcLi36JdtTWhHpxfwd6o8Q1bTORkppAZW7kBDKKP8=,0,0.0,0.6931471805599453,17,6.018593214496233,0.0,0.0,0,0,4.0,1.0,9.0,33,0,0,1,458,0,458
184,2524402,sRKOc8oAF97ozfRvRyEwL9MPhH1m5hBniIGFFTw/lfg=,0,0.0,5.828945617610207,35,2.0794415416798357,0.0,0.0,0,0,5.0,0.0,4.0,18,0,0,1,7,1,99
185,1856960,dX4OPil2d6WP3uD8vCTkO0JCviC6kVVphhg+ZSPbsDE=,0,0.0,8.15478757276852,34,0.0,0.0,5.0106352940962555,1,0,4.0,1.0,9.0,32,0,0,1,30,1,670
186,2713707,wf3LMH9hwZUZvgZheKOPOD6ZrWvl7KTXo01BgPmxN6o=,1,5.2417470150596435,5.673323267171493,28,3.4339872044851463,5.017279836814924,5.017279836814924,0,0,12.0,1.0,9.0,19,0,0,0,30,1,444
187,222971,2y3qBr39dtO//d/eYxcE+IGwDUa31X87z7PZYMZZbvw=,0,0.0,7.329749689041513,35,2.0794415416798357,0.0,0.0,0,0,22.0,1.0,3.0,36,0,0,1,5,1,147
188,792119,FiPmCEHKPTZ4Q2yg2R6BdVf4dLvu1kiBClAxPfFSdSY=,0,0.0,6.982862751468942,40,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,13.0,0.0,3.0,35,0,0,1,740,0,740
189,371338,6G5+ZMrdkm/Oj8+7+fpa33A6+F7NDTQGk0O2RpNvErs=,0,0.0,7.521317980199241,35,2.0794415416798357,0.0,0.0,0,0,21.0,0.0,9.0,23,0,0,1,5,1,217
190,2611870,uNbpFnRqX1Fq9gkkaxAuPnbA4u5wiLTCaF2OvHA9ndU=,0,0.0,1.0986122886681098,28,3.4339872044851463,5.017279836814924,5.017279836814924,0,0,1.0,0.0,9.0,14,0,0,1,30,1,553
191,360315,60MXXtCwzbJv25GsIwhqTQNO+1K7XsKAN5QCyc1I7jQ=,0,0.0,5.983936280687192,41,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,22.0,1.0,7.0,28,0,0,1,538,1,756
192,2757356,xeDZR5hPMq24KR7xvAHljkww8LtcvhIb2Z09uUOYNyA=,1,0.0,5.929589143389895,39,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,15.0,1.0,3.0,21,0,0,0,182,0,182
193,168516,1kMJJX2X+S1vsWNURSKcooGmemqxgpOno1MUFEaxsqI=,0,0.0,7.5032896306750825,34,0.0,0.0,5.0106352940962555,1,0,6.0,0.0,9.0,30,0,0,1,30,1,670
194,2202553,lEHKYJS6kJ6jbthc0unD3zerFAZUQQP6WlJMdm94mMc=,0,0.0,7.944492163932159,34,0.0,0.0,5.0106352940962555,1,0,22.0,1.0,9.0,29,0,0,1,30,1,670
195,795992,Fo0vj20E1n6Fxy0jB0cON8/mgAJVzY3kOhQuQ8JhPUc=,0,0.0,5.676753802268282,35,2.0794415416798357,0.0,0.0,0,0,10.0,0.0,3.0,22,0,0,1,13,1,607
196,2324974,nzGPetOW9kuT81hSXPvL9yrNOQSX6Re3WJ5naYm98yU=,0,0.0,0.6931471805599453,38,1.3862943611198906,2.772588722239781,2.772588722239781,0,0,1.0,1.0,3.0,26,0,0,1,24,1,531
197,244930,3Rl6GPvqkf7CbUhpJiHcDcGT7OKQzs8Vz23bzfNX/rk=,1,5.056245805348309,6.322565239927285,35,2.0794415416798357,0.0,0.0,0,0,13.0,1.0,9.0,24,0,0,0,7,1,72
198,2525796,sTJRi+eqyTxrDZlkPCBb6y4wYHpxu/YcyE6OTSOYbhQ=,0,0.0,7.155396301896733,41,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,15.0,0.0,7.0,21,0,0,1,397,1,736
199,2387313,pMbjgHmR3rLbu1YG0m8rt/dHhWT6p/Ws4ru0r6r+RO0=,0,0.0,6.690842277418564,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,18.0,0.0,9.0,17,0,0,1,30,1,425
200,430744,7bUdGmQM2Q/I/GRI9i8yc6qcWBXTpx30Zd1E7EQk79A=,0,0.0,4.9126548857360515,35,2.0794415416798357,0.0,0.0,0,0,5.0,0.0,3.0,24,0,0,1,10,1,604
201,1734853,anbwc0w2zy0bZI3Wf1JfYL54nwGf2Ez0S+VOGv2Ztg4=,0,0.0,7.645397699428632,40,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,5.0,1.0,9.0,22,0,0,1,735,0,735
202,2764435,xoS/yfiAityQJ2CoLk0JKNTcB7WT3qXAYaqjhXAuRDA=,0,0.0,6.9735430195201396,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,6.0,1.0,3.0,19,0,0,1,61,1,142
203,389248,6fz32gD84dx1/+JL7GoI9CfLzn5bR/WDqGrb73zKxGM=,3,0.0,7.306531398939504,36,3.4339872044851463,5.198497031265826,5.198497031265826,0,0,14.0,0.0,3.0,22,0,0,0,80,1,274
204,314270,5+ZHmCxEYldsN08swS/rGFdY/ct31/Ps4bKrCTpUxkw=,1,0.0,8.301521654940728,39,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,15.0,0.0,9.0,34,0,0,0,182,0,182
205,1393570,TA7XdXf/onSQPJNUmlsyRjySsRENssXAH4mBTUziX7E=,1,0.0,7.87966991460429,31,0.0,0.0,5.0106352940962555,1,0,4.0,1.0,9.0,30,0,0,0,579,0,579
206,1966642,fzXogNwrTMt8QP/f9xw9CoOLMruwy8Fv8O8pa3udL8E=,0,0.0,2.0794415416798357,38,5.278114659230517,6.796823718274855,6.796823718274855,0,0,13.0,1.0,3.0,18,0,0,1,595,1,625
207,803607,Fz/8QIWlxf2vdnvZ4ZEPiBxMZZlvZ76PCMxFd2vNGhU=,0,0.0,7.379008127628304,40,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,4.0,1.0,9.0,19,0,0,1,738,0,738
208,703357,DiXAcqg2hIKGzu1CmKuYs4i3Ise7e4OL9pfjj2g0gEE=,0,0.0,7.328437352895162,41,3.4339872044851463,4.867534450455582,4.867534450455582,1,0,5.0,0.0,7.0,34,0,0,1,753,0,753
209,2261876,mZGn82uQDstTNUCMihZ2HM3k8BC2LoSY3jmlwfqiZgI=,0,0.0,6.5294188382622265,40,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,13.0,0.0,3.0,36,0,0,1,738,0,738
210,2760103,xiJl1dhUtFk/LG/X6BexBlvJAHXeXxwlEZyeXysXf2U=,0,0.0,6.829793737512425,40,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,5.0,0.0,3.0,27,0,0,1,122,1,686
211,990653,K8wX/ZR25wqCBzaEPiOI2pFqSDNI90tZrIK63+YF4ZA=,1,3.8918202981106265,7.290292882446598,36,3.4339872044851463,5.017279836814924,5.017279836814924,0,0,15.0,0.0,9.0,31,0,0,0,30,1,487
212,1021447,Kqw7nJq0xS8woe2/+Il8GJP4L+3ZaZCPgRRfGqYzuao=,0,0.0,7.3537223303996315,34,0.0,0.0,5.0106352940962555,1,0,21.0,0.0,9.0,35,0,0,1,30,1,670
213,1113895,Mw+ycURxUFkep+bTM6qFrmgBxecQky9mmG1qH+sylSI=,0,0.0,1.791759469228055,36,3.4339872044851463,5.017279836814924,5.017279836814924,0,0,10.0,1.0,4.0,26,0,0,1,442,1,446
214,378621,6QRBVvhh6D1O2lJzzYdh0r6cSB33yeeeqJS8j+eifNU=,0,0.0,7.722234744709607,27,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,15.0,1.0,9.0,24,0,0,1,746,0,746
215,505781,9GusME22s2H8awqlDBMUOIk97BGH1gjX1bC3eaKkuIM=,0,0.0,2.302585092994046,29,3.4339872044851463,5.198497031265826,5.198497031265826,0,0,22.0,1.0,4.0,35,0,0,1,30,1,216
216,16367,+LICJbAjALM/34jp0l7CG3R0QnqBhpy8ZG9d0nhm/Dg=,0,0.0,6.755768921984255,35,2.0794415416798357,0.0,0.0,0,0,1.0,0.0,3.0,0,1,0,1,1,1,595
217,1454281,UWdQ8LvbK41rQiR4rTJFRqZKz6+yvpa6YyS6WUgboSA=,0,0.0,6.659293919683638,40,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,13.0,1.0,3.0,22,0,0,1,752,0,752
218,1138154,NT8JqWhCGNxEHwtQXn3jWos6j9cF38UBbRR1+PEFCbU=,0,0.0,2.9957322735539913,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,4.0,1.0,3.0,16,0,0,1,30,1,518
219,1567032,X2/8O6d3PFRQVnr/sXEHrbVmUvgGaEA+angXj5UWOEM=,0,0.0,6.269096283706262,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,21.0,1.0,3.0,18,0,0,1,413,1,739
220,884386,HmU+Mtmj6Ipfd9LgEO5Wgb6PaYg+RpzFk1fgXishWyI=,0,0.0,4.820281565605037,35,2.0794415416798357,0.0,0.0,0,0,22.0,0.0,4.0,46,0,0,1,7,1,96
221,95967,06pFZC51D6PLY9dSA0a8Hcy8qmuygyz3f3HTi0TiD8c=,0,0.0,7.585788821732034,22,6.018593214496233,7.489412083508719,7.489412083508719,0,0,10.0,1.0,9.0,23,0,0,1,410,1,686
222,1230851,PXgfzSzDoGPEZSYd3o+bNRo48zpvVTw1Dj6xMKOyRy8=,0,0.0,2.302585092994046,38,3.4339872044851463,5.0106352940962555,5.0106352940962555,0,0,4.0,1.0,3.0,24,0,0,1,299,1,559
223,1486393,VEHBofFBAMbmiOJiTI/oxwURDZkCohRFcXde985W4es=,0,0.0,0.6931471805599453,32,5.278114659230517,6.796823718274855,6.796823718274855,0,0,13.0,0.0,3.0,25,0,0,1,205,1,652
224,1496769,VTS7s4negRMdd3FtiSM+EViczOP86ru+yexdwQZybgQ=,0,0.0,8.073714641109857,40,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,14.0,1.0,9.0,42,0,0,1,90,1,759
225,1436675,U7Z23iL6ezFscJdETBIpY0mrT4OHxRZzm8B0i0eZEow=,0,0.0,8.016647877057803,31,0.0,0.0,5.0106352940962555,1,0,5.0,1.0,9.0,21,0,0,1,30,1,670
226,2352971,obr7xOsOf7VVClRnEoV+erDwjg3HH1eYwTEmkbiWKTE=,3,0.0,7.22402480828583,40,3.4339872044851463,5.0106352940962555,5.0106352940962555,1,0,14.0,0.0,3.0,29,0,0,0,181,0,181
227,1704612,a6PVWR4sbxOqMLLtVXxVZffW2a1UpBJ0EG298q2PyL0=,0,0.0,7.7651449029361315,31,0.0,0.0,5.0106352940962555,1,0,15.0,1.0,9.0,34,0,0,1,30,1,670
228,922141,IciG59J19kMwx5pp36+siZWIOS5fKFz1Ly3iycFcLpg=,1,6.075346031088683,6.6450909695056435,28,3.4339872044851463,5.017279836814924,5.017279836814924,0,0,22.0,1.0,9.0,37,0,0,0,30,1,69
229,1869004,doMBjLOh3l6v9G8DGWJTX3Qv4KpN7jElldG4sFL2fO8=,0,0.0,5.932245187448012,35,2.0794415416798357,0.0,0.0,0,0,22.0,1.0,3.0,26,0,0,1,1,1,595
230,1550100,WfkBoMO9VnpdgquQW2cgLVhsD/kqlRjvt3EX+Qexa98=,0,0.0,7.969357742016347,40,3.4657359027997265,5.0106352940962555,5.0106352940962555,1,0,10.0,1.0,9.0,30,0,0,1,667,1,742
